Bill_No,Congress_Name,Bill_URL,Short_Title,Long_Title,Author,Date_Filed,Scope,Subjects,Primary_Committee,Legislative_Status
Senate Bill No. 567,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-567-15th-congress-republic,TEACHING OF HUMAN RIGHTS,AN ACT REQUIRING THE TEACHING OF HUMAN RIGHTS AS MANDATORY IN ALL PUBLIC AND PRIVATE SCHOOLS,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,HUMAN RIGHTS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 2203,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2203-15th-congress-republic,WOMEN'S PROTECTION ACT,AN ACT GRANTING WOMEN THE RIGHT TO KNOW WORK CONDITIONS AFFECTING THEIR HEALTH,Miriam Defensor Santiago,"February 8, 2010",NATIONAL,WOMEN,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1698,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1698-15th-congress-republic,TEACHERS OF CHILDREN WITH HANDICAPS ENHANCEMENT ACT,AN ACT ESTABLISHING A COMPREHENSIVE TRAINING PROGRAM FOR TEACHERS OF CHILDREN WITH HANDICAP,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,HANDICAPPED/DISABLED TEACHERS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 2005,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2005-15th-congress-republic,ADDITIONAL TEACHER'S INSURANCE ACT,"AN ACT GRANTING ADDITIONAL INSURANCE BENEFITS TO ALL PUBLIC SCHOOL TEACHERS, PROVIDING FUNDS FOR THE PAYMENT OF ITS PREMIUMS, AND FOR OTHER PURPOSES","REVILLA JR., RAMON BONG","July 26, 2010",NATIONAL,TEACHERS,CIVIL SERVICE AND GOVERNMENT REORGANIZATION,PENDING IN THE COMMITTEE
Senate Bill No. 15,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-15-15th-congress-republic,CAREER EXECUTIVE SERVICE SYSTEM ACT OF 2010,AN ACT ESTABLISHING THE CAREER EXECUTIVE SYSTEM,Antonio F. Trillanes IV,"January 7, 2010",NATIONAL,CAREER EXECUTIVE SERVICE SYSTEM,CIVIL SERVICE AND GOVERNMENT REORGANIZATION,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 598,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-598-15th-congress-republic,MILITARY REAL ESTATE DEVELOPMENT ACT,"AN ACT AUTHORIZING THE DISPOSAL AND/OR COMMERCIAL DEVELOPMENT OF CERTAIN MILITARY CAMPS AND RESERVATIONS, CREATING FOR THE PURPOSE THE MILITARY REAL ESTATE DEVELOPMENT AUTHORITY, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,MILITARY REAL ESTATE DEVELOPMENT AUTHORITY,GOVERNMENT CORPORATIONS AND PUBLIC ENTERPRISES,PENDING IN THE COMMITTEE
Senate Bill No. 1045,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1045-15th-congress-republic,OVERSEAS WORKERS CREDIT ASSISTANCE ACT OF 2010,AN ACT ESTABLISHING A CREDIT ASSISTANCE PROGRAM FOR OVERSEAS WORKERS,"Manuel B. Villar, Jr. B.","August 7, 2010",NATIONAL,OVERSEAS FILIPINO WORKERS (OFW) CREDIT ASSISTANCE PROGRAM,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 2063,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2063-15th-congress-republic,MAGNA CARTA FOR PUBLIC SCHOOL TEACHERS,"AN ACT PROVIDING BENEFITS TO DEPENDENTS OF PUBLIC SCHOOL TEACHERS AMENDING FOR THESE PURPOSE REPUBLIC ACT NUMBER FORTY-SIX HUNDRED SEVENTY (R.A. NO. 4670) OTHERWISE KNOWN AS THE MAGNA CARTA FOR PUBLIC SCHOOL TEACHERS, AND FOR OTHER PURPOSES",Edgardo J. Angara,"July 26, 2010",NATIONAL,TEACHERS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 656,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-656-15th-congress-republic,INTEGRATED JAIL FACILITY,"AN ACT AMENDING SECTION 63 OF REPUBLIC ACT NO. 6975, OTHERWISE KNOWN AS THE 'DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT ACT OF 1990' BY PROVIDING FOR THE ESTABLISHMENT OF AN INTEGRATED JAIL FACILITY IN METROPOLITAN MANILA AND IN OTHER HIGHLY URBANIZED CENTERS IN THE COUNTRY, AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT (DILG) JAIL FACILITY,PUBLIC ORDER AND DANGEROUS DRUGS,PENDING IN THE COMMITTEE
Senate Bill No. 1671,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1671-15th-congress-republic,HOSPITAL-ACQUIRED INFECTIONS,AN ACT REQUIRING DISCLOSURE OF HOSPITAL INFECTIONS,Miriam Defensor Santiago,"July 20, 2010",NATIONAL,INFECTIONS (HOSPITAL ACQUIRED),HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1729,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1729-15th-congress-republic,HUMANITIES EXCELLENCE AND TEACHER TRAINING ACT,AN ACT PROVIDING A NATIONAL PROGRAM FOR IMPROVING THE QUALITY OF INSTRUCTION IN THE HUMANITIES IN PUBLIC AND PRIVATE ELEMENTARY AND SECONDARY SCHOOLS,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,TEACHERS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 126,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-126-15th-congress-republic,FREEDOM OF INFORMATION,AN ACT GIVING MEANING TO THE RIGHT OF THE PEOPLE TO INFORMATION ON MATTERS OF PUBLIC CONCERN GUARANTEED UNDER THE CONSTITUTION AND FOR OTHER PURPOSES,Sergio R. Osmeña III,"May 7, 2010",NATIONAL,RIGHT TO INFORMATION,PUBLIC INFORMATION AND MASS MEDIA,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 2015,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2015-15th-congress-republic,REVISED PENAL CODE AMENDING ART. 334 DELETING THE PHRASE,"AN ACT AMENDING ARTICLE 334 OF ACT NUMBER 3915, AS AMENDED, OTHERWISE KNOWN AS THE REVISED PENAL CODE",Edgardo J. Angara,"July 26, 2010",NATIONAL,REVISED PENAL CODE (R.A.NO. 3815 AMENDMENTS) CONCUBINAGE/MARITAL INFIDELITY,"YOUTH, WOMEN AND FAMILY RELATIONS",PENDING IN THE COMMITTEE
Senate Bill No. 1055,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1055-15th-congress-republic,CONSUMER'S BILL OF RIGHTS,AN ACT ORDAINING A BILL OF RIGHTS FOR THE FILIPINO CONSUMERS,"Manuel B. Villar, Jr. B.","August 7, 2010",NATIONAL,CONSUMERS BILL OF RIGHTS,TRADE AND COMMERCE,PENDING IN THE COMMITTEE
Senate Bill No. 2073,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2073-15th-congress-republic,LIVER CANCER AND HEPATITIS-B AWARENESS MONTH ACT,AN ACT DECLARING THE MONTH OF FEBRUARY OF EVERY YEAR AS 'LIVER CANCER AND HEPATITIS-B AWARENESS MONTH,"CAYETANO, PIA S.","July 27, 2010",NATIONAL,HEPATITIS-B LIVER,HEALTH AND DEMOGRAPHY,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 236,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-236-15th-congress-republic,JAIL INTEGRATION ACT OF 2010,"AN ACT INTEGRATING ALL THE NATIONAL, PROVINCIAL, SUB-PROVINCIAL, CITY, AND MUNICIPAL JAILS, PLACING FOR THE PURPOSE THE BUREAU OF CORRECTIONS, PROVINCIAL/SUB-PROVINCIAL JAILS AND THE BUREAU OF JAIL MANAGEMENT AND PENOLOGY UNDER A NEW BUREAU TO BE CALLED THE BUREAU OF CORRECTIONAL SERVICES, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,BUREAU OF CORRECTIONAL SERVICES,PUBLIC ORDER AND DANGEROUS DRUGS,PENDING IN THE COMMITTEE
Senate Bill No. 386,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-386-15th-congress-republic,QUARRYING CONTRACTORS,AN ACT MANDATING LICENSED SAND AND GRANITE QUARRYING CONTRACTORS TO PRACTICE PROPER DISPOSAL OF WASTE MATTER IN QUARRYING SITES AND FOR OTHER PURPOSES,Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,QUARRYING,ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 955,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-955-15th-congress-republic,NATIONAL STUDENT LOAN PROGRAM FOR THE POOR ACT OF 2010,"AN ACT CREATING A NATIONAL STUDENT LOAN BOARD TO IMPLEMENT A NATIONAL STUDENT LOAN PROGRAM FOR THE POOR, DEFINING ITS IMPLEMENTING GUIDELINES, RULES AND REGULATIONS, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,STUDENT LOAN PROGRAM,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1853,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1853-15th-congress-republic,INTERNET GAMBLING PROHIBITION ACT,AN ACT PROHIBITING INTERNET GAMBLING,Miriam Defensor Santiago,"July 22, 2010",NATIONAL,INTERNET GAMBLING,GAMES AND AMUSEMENT,PENDING IN THE COMMITTEE
Senate Bill No. 444,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-444-15th-congress-republic,USE OF RECYCLABLE OR BIODEGRADABLE MATERIALS FOR PACKAGING OF CONSUMER PRODUCTS,AN ACT MANDATING THE USE OF RECYCLABLE OR BIODEGRADABLE MATERIALS FOR THE PACKAGING OF CONSUMER PRODUCTS,"ESTRADA, JINGGOY E.","June 7, 2010",NATIONAL,RECYCLING,ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 1576,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1576-15th-congress-republic,VOLUNTEERS FOR NONPROFIT ORGANIZATIONS,AN ACT PERMITTING CERTAIN MINORS TO WORK AS VOLUNTEERS FOR NONPROFIT ORGANIZATIONS CONSTRUCTING AFFORDABLE HOUSING,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,volunteers HOUSING (AFFORDABLE RESIDENTIAL HOUSING) NON-GOVERNMENT ORGANIZATIONS (NGO),"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1633,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1633-15th-congress-republic,STOCK MARKET INSTRUCTION IN HIGH SCHOOL EDUCATION,AN ACT REQUIRING STOCK MARKET INSTRUCTION IN HIGH SCHOOL EDUCATION,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,CURRICULUM STOCK MARKET,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1235,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1235-15th-congress-republic,SKILLS TRAINING AND RETRAINING ACT OF 2010,AN ACT INSTITUTIONALIZING SKILLS TRAINING AND RETRAINING AND FOR OTHER PURPOSES,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,SKILLS TRAINING/RETRAINING,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1297,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1297-15th-congress-republic,"CRIMINALIZING NECROPHILIA (AMENDING THE REVISED PENAL CODE, ART. 355-A)","AN ACT CRIMINALIZING NECROPHILIA OR CARNAL KNOWLEDGE WITH THE DEAD AND IMPOSING APPROPRIATE PENALTIES THEREOF, INCORPORATING FOR THIS PURPOSE ARTICLE 335-A INTO ACT NO. 3815, AS AMENDED, OTHERWISE KNOWN AS THE REVISED PENAL CODE","Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,REVISED PENAL CODE (R.A.NO. 3815 AMENDMENTS) NECROPHILIA,JUSTICE AND HUMAN RIGHTS,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 1356,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1356-15th-congress-republic,MOUNT ISAROG NATURAL PARK,"AN ACT DECLARING MOUNT ISAROG NATURAL PARK IN THE PROVINCE OF CAMARINES SUR A SPECIAL ECOLOGICAL TOURISM ZONE, AND FOR OTHER PURPOSES","LEGARDA, LOREN B.","July 13, 2010",NATIONAL,ECOLOGICAL TOURISM ZONE/ECOTOURISM ZONE,ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 2426,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2426-15th-congress-republic,BUDGET IMPOUNDMENT CONTROL AND REGULATION ACT,"AN ACT REGULATING THE POWER OF THE PRESIDENT TO RESCIND OR RESERVE EXPENDITURE OF APPROPRIATIONS AUTHORIZED BY CONGRESS, AND FOR OTHER PURPOSES",Miriam Defensor Santiago,"August 17, 2010",NATIONAL,BUDGET IMPOUNDMENT CONTROL,FINANCE,PENDING IN THE COMMITTEE
Senate Bill No. 192,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-192-15th-congress-republic,GOVERNMENT FUNDING ACCOUNTABILITY AND TRANSPARENCY ACT OF 2010,AN ACT REQUIRING THE FULL DISCLOSURE OF ALL ENTITIES AND ORGANIZATIONS RECEIVING GOVERNMENT FUNDS THRU A SEARCHABLE DATABASE WEBSITE,Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,GOVERNMENT FUNDING ACCOUNTABILITY,"CONSTITUTIONAL AMENDMENTS, REVISION OF CODES AND LAWS",PENDING IN THE COMMITTEE
Senate Bill No. 1413,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1413-15th-congress-republic,PHILIPPINE BUSINESS REGISTRY DATABANK ACT OF 2010,"AN ACT ESTABLISHING THE PHILIPPINE BUSINESS REGISTRY DATA BANK, AND FOR OTHER PURPOSES","LEGARDA, LOREN B.","July 13, 2010",NATIONAL,PHILIPPINE BUSINESS REGISTRY DATABANK,TRADE AND COMMERCE,PENDING IN THE COMMITTEE
Senate Bill No. 2485,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2485-15th-congress-republic,PHILIPPINE NATIONAL GRAPHIC NOVEL ARCHIVE ACT OF 2010,"AN ACT TO ESTABLISH THE PHILIPPINE NATIONAL GRAPHIC NOVEL ARCHIVE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","July 9, 2010",NATIONAL,PHILIPPINE NATIONAL GRAPHIC NOVEL ARCHIVE,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 511,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-511-15th-congress-republic,NATIONAL IRRIGATION ADMINISTRATION,"AN ACT PROVIDING FOR THE INCLUSION OF A REPRESENTATIVE OF THE PRIVATE SECTOR IN THE BOARD OF DIRECTORS OF THE NATIONAL IRRIGATION ADMINISTRATION, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 3601, AS AMENDED, AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,NATIONAL IRRIGATION ADMINISTRATION,AGRICULTURE AND FOOD,PENDING IN THE COMMITTEE
Senate Bill No. 57,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-57-15th-congress-republic,SCHOOL MODERNIZATION AND INNOVATION ACT OF 2010,"AN ACT INSTITUTIONALIZING A SCHOOL MODERNIZATION AND INNOVATION PROGRAM FOR PUBLIC ELEMENTARY AND SECONDARY SCHOOLS, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",Edgardo J. Angara,"January 7, 2010",NATIONAL,SCHOOL MODERNIZATION,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 2206,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2206-15th-congress-republic,21ST CENTURY COMMUNITY LEARNING CENTER'S ACT,AN ACT TO DEVELOP AN EDUCATIONAL STRATEGY THAT ADDRESSES THE EDUCATIONAL NEEDS OF ALL MEMBERS OF LOCAL COMMUNITIES,Miriam Defensor Santiago,"February 8, 2010",NATIONAL,COMPUTER EDUCATION,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 170,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-170-15th-congress-republic,COLLEGE SCHOLARSHIP,"AN ACT GRANTING COLLEGE SCHOLARSHIP TO STUDENTS WHO GRADUATED AS VALEDICTORIANS AND SALUTATORIANS FROM PUBLIC AND STATE SUPPORTED HIGHSCHOOLS IN THE PHILIPPINES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,SCHOLARSHIP GRANTS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 859,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-859-15th-congress-republic,LABOR CODE (EXEMPTIONS FROM NIGHT WORK PROHIBITION OF WOMEN EMPLOYEES),"AN ACT EXPANDING THE EXCEPTIONS FROM THE NIGHT WORK PROHIBITION OF WOMEN EMPLOYEES, THEREBY AMENDING ARTICLE 131 OF PRESIDENTIAL DECREE NUMBER FOUR HUNDRED FORTY TWO (PD 442), AS AMENDED, OTHERWISE KNOWN AS THE LABOR CODE OF THE PHILIPPINES","ESTRADA, JINGGOY E.","August 7, 2010",NATIONAL,LABOR CODE OF THE PHILIPPINES (P.D.NO. 442 AMENDMENTS) NIGHT SHIFT WORKER WOMEN,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 2053,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2053-15th-congress-republic,"REVISED PENAL CODE (ART. 355, 356, 357 & 360), ABOLISHING THE PENALTY OF IMPRISONMENT IN LIBEL CASES","AN ACT TO ABOLISH THE PENALTY OF IMPRISONMENT IN LIBEL CASES, AMENDING FOR THE PURPOSE ARTICLES 355,356,357 AND 360 OF ACT NO. 3815, AS AMENDED, OTHERWISE KNOWN AS THE REVISED PENAL CODE AND FOR OTHER PURPOSES",Edgardo J. Angara,"July 26, 2010",NATIONAL,LIBEL REVISED PENAL CODE (R.A.NO. 3815 AMENDMENTS),PUBLIC INFORMATION AND MASS MEDIA,PENDING IN THE COMMITTEE
Senate Bill No. 646,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-646-15th-congress-republic,BUREAU OF HAZARDOUS WASTES AND ENVIRONMENTAL SPILLS AND DISEASE REGISTRY,AN ACT ESTABLISHING A BUREAU ON HAZARDOUS WASTES AND ENVIRONMENTAL SPILLS AND DISEASE REGISTRY AND FOR OTHER PURPOSES,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,HAZARDOUS/TOXIC/RADIOACTIVE WASTES MANAGEMENT,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1205,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1205-15th-congress-republic,ONE-STOP ACTION OFFICE (OSAO) ACT OF 2010,"AN ACT ESTABLISHING ONE-STOP ACTION OFFICE TO ASSIST IN THE RECONSTITUTION OF OFFICIAL DOSSIERS AND PAPERS DAMAGED BY TYPHOONS, FLOODS AND OTHER CALAMITIES","Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,ONE-STOP ACTION CENTER DOCUMENTS/OFFICIAL DOSSIERS AND PAPERS DAMAGED BY CALAMITIES,LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 1776,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1776-15th-congress-republic,DRYWALL PRODUCTION REGULATORY ACT,AN ACT REGULATING THE RAW MATERIALS FOR THE PRODUCTION OF DRYWALLS,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,DRYWALLS,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1269,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1269-15th-congress-republic,FAMILY PRIVACY PROTECTION ACT,AN ACT PROVIDING FOR PROTECTION OF FAMILY PRIVACY,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,FAMILY PRIVACY,"YOUTH, WOMEN AND FAMILY RELATIONS",PENDING IN THE COMMITTEE
Senate Bill No. 234,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-234-15th-congress-republic,INTERNET SAFETY MODEL PROGRAM ACT OF 2010,AN ACT TO DEVELOP AND ADOPT GRADE-LEVEL-APPROPRIATE MODEL PROGRAM ON INTERNET SAFETY FOR PUPILS IN ALL GRADE LEVELS,Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,INTERNET SAFETY,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 366,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-366-15th-congress-republic,OMNIBUS ELECTION CODE (GROUNDS FOR DECLARING A PERSON A NUISANCE CANDIDATE),"AN ACT EXPANDING THE GROUNDS FOR DECLARING A PERSON A NUISANCE CANDIDATE, THEREBY AMENDING SECTION 69 OF BATAS PAMBANSA BILANG 881 OTHERWISE KNOWN AS THE OMNIBUS ELECTION CODE",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,OMNIBUS ELECTION CODE (BATAS PAMBANSA BLG. 881) ELECTIONS/ELECTORAL REFORMS (NUISANCE CANDIDATE),ELECTORAL REFORMS AND PEOPLES PARTICIPATION,PENDING IN THE COMMITTEE
Senate Bill No. 1833,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1833-15th-congress-republic,UNATTENDED CHILDREN IN MOTOR VEHICLES SAFETY ACT,AN ACT PROHIBITING THE LEAVING OF CHILDREN UNATTENDED INSIDE MOTOR VEHICLES,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,Motor Vehicles CHILD CARE LAWS,PUBLIC SERVICES,PENDING IN THE COMMITTEE
Senate Bill No. 935,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-935-15th-congress-republic,SPECIAL POLLING PLACE ACT OF 2010,AN ACT PROVIDING FOR A SPECIAL POLLING PLACE FOR THE DISABLED AND THE ELDERLY AND FOR OTHER PURPOSES,"LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,SENIOR CITIZEN/ELDERLY ELECTIONS/ELECTORAL REFORMS,ELECTORAL REFORMS AND PEOPLES PARTICIPATION,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 2398,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2398-15th-congress-republic,SANGLEY POINT CONVERSION ACT,AN ACT DIRECTING THE CONVERSION OF SANGLEY POINT IN CAVITE CITY INTO AN INTERNATIONAL LOGISTICS HUB,"REVILLA JR., RAMON BONG","December 8, 2010",NATIONAL,SANGLEY POINT,ECONOMIC AFFAIRS,PENDING IN THE COMMITTEE
Senate Bill No. 424,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-424-15th-congress-republic,POTECTION OF UNDERWATER HERITAGE IN THE PHILIPPINE WATERS,AN ACT PROVIDING FOR THE PROTECTION AND CONSERVATION OF ALL OBJECTS UNDERWATER CULTURAL HERITAGE IN PHILIPPINE WATERS,Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,UNDERWATER CULTURAL HERITAGE,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 993,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-993-15th-congress-republic,LAKE DEVELOPMENT AND MANAGEMENT ACT OF 2010,AN ACT REGULATING THE DEVELOPMENT AND MANAGEMENT OF LAKES IN THE PHILIPPINES AND FOR OTHER PURPOSES,"LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,LAKE DEVELOPMENT/MANAGEMENT,ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 212,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-212-15th-congress-republic,SUGAR INDUSTRY STABILIZATION ACT OF 2010,AN ACT TO STABILIZE THE SUGAR INDUSTRY BY ESTABLISHING THE SUGAR INDUSTRY RESEARCH AND STABILIZATION FUND AND FOR OTHER PURPOSES,Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,SUGAR INDUSTRY,AGRICULTURE AND FOOD,PENDING IN THE COMMITTEE
Senate Bill No. 320,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-320-15th-congress-republic,PUBLIC EMPLOYEE DISABILITY ACT OF 2010,AN ACT ESTABLISHING A PERFORMANCE BASED ACCOUNTABILITY SYSTEM FOR PUBLIC EDUCATION AND FOR OTHER PURPOSES,Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,PERFORMANCE BASED ACCOUNTABILITY SYSTEM,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
